"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.837835025E1,-1.507451385E-1,-4.472357035E-2,-6.350035667E0,6.351982153E0
4.838831325E1,-1.521909684E-1,-3.191882372E-2,-6.346789360E0,6.348694045E0
4.839827525E1,-1.551276445E-1,-1.664330810E-2,-6.348156452E0,6.350073380E0
4.840823825E1,-1.567846537E-1,-3.951214254E-3,-6.349051952E0,6.350988721E0
4.841820125E1,-1.582820714E-1,8.876953274E-3,-6.344629288E0,6.346609553E0
4.842816325E1,-1.586485207E-1,1.809148863E-2,-6.342991829E0,6.345001339E0
4.843812625E1,-1.551786810E-1,3.234064206E-2,-6.342456818E0,6.344437313E0
4.844808925E1,-1.491807103E-1,4.327771068E-2,-6.343918324E0,6.345819690E0
4.845805125E1,-1.408818662E-1,4.361949861E-2,-6.343658924E0,6.345373031E0
4.846801425E1,-1.332180798E-1,5.002040789E-2,-6.342826366E0,6.344422386E0
4.847797625E1,-1.259624660E-1,4.735388234E-2,-6.343302727E0,6.344729972E0
4.848793925E1,-1.201304197E-1,5.200189725E-2,-6.341270447E0,6.342621413E0
4.849790225E1,-1.174012125E-1,5.412774161E-2,-6.342276573E0,6.343594012E0
4.850786425E1,-1.133721173E-1,5.246646330E-2,-6.339228630E0,6.340459415E0
4.851782725E1,-1.085917279E-1,5.760376528E-2,-6.338274956E0,6.339466837E0
4.852779025E1,-1.050028503E-1,5.937423185E-2,-6.338313103E0,6.339460851E0
4.853775225E1,-9.683778137E-2,6.000108272E-2,-6.338134289E0,6.339157984E0
4.854771525E1,-8.687809110E-2,5.678451806E-2,-6.336493015E0,6.337342978E0
4.855767825E1,-7.270983607E-2,5.120404437E-2,-6.337131977E0,6.337755933E0
4.856764025E1,-5.529009923E-2,6.177013740E-2,-6.334838867E0,6.335381284E0
4.857760325E1,-3.755201027E-2,6.240867823E-2,-6.335341454E0,6.335760122E0
4.858756625E1,-1.335799042E-2,5.694760010E-2,-6.335545063E0,6.335815079E0
4.859752825E1,6.108744536E-3,6.050665677E-2,-6.335019588E0,6.335311481E0
4.860749125E1,2.682361007E-2,4.050524905E-2,-6.332468987E0,6.332655339E0
4.861745325E1,4.961590841E-2,5.288994312E-2,-6.334540367E0,6.334955465E0
4.862741625E1,6.865804642E-2,3.502678871E-2,-6.335707664E0,6.336176482E0
4.863737925E1,8.628542721E-2,2.442582510E-2,-6.330810070E0,6.331445170E0
4.864734125E1,1.033261940E-1,2.158902586E-2,-6.332171917E0,6.333051679E0
4.865730425E1,1.165064350E-1,8.559823036E-3,-6.332109451E0,6.333186964E0
4.866726725E1,1.328872740E-1,8.255690336E-3,-6.332330704E0,6.333730285E0
4.867722925E1,1.450987756E-1,-9.379315190E-3,-6.328030109E0,6.329700364E0
4.868719225E1,1.553287655E-1,-1.130131818E-2,-6.329070091E0,6.330985939E0
4.869715525E1,1.615808904E-1,-2.293630503E-2,-6.328151703E0,6.330255795E0
4.870711725E1,1.547472179E-1,-3.472132608E-2,-6.328624725E0,6.330611597E0
4.871708025E1,1.569395363E-1,-3.629025817E-2,-6.328577518E0,6.330627173E0
4.872704225E1,1.570918709E-1,-5.303754658E-2,-6.326353073E0,6.328525424E0
4.873700525E1,1.588649899E-1,-3.976232931E-2,-6.326373577E0,6.328492851E0
4.874696825E1,1.657476723E-1,-5.060086399E-2,-6.322654724E0,6.325029288E0
4.875693025E1,1.668746322E-1,-5.025486276E-2,-6.324124336E0,6.326525216E0
4.876689325E1,1.721506268E-1,-5.059175193E-2,-6.325303078E0,6.327847532E0
4.877685625E1,1.708235741E-1,-6.164119020E-2,-6.320298195E0,6.322906737E0
4.878681825E1,1.689298004E-1,-5.152384192E-2,-6.321973324E0,6.324439793E0
4.879678125E1,1.619845331E-1,-5.709978566E-2,-6.319824696E0,6.322158141E0
4.880674425E1,1.495230645E-1,-6.980226189E-2,-6.318258762E0,6.320413222E0
4.881670625E1,1.246541962E-1,-6.067747623E-2,-6.315260887E0,6.316782448E0
4.882666925E1,1.100829765E-1,-7.567613572E-2,-6.316997528E0,6.318409840E0
4.883663225E1,8.731854707E-2,-6.711620092E-2,-6.314896107E0,6.315856391E0
4.884659425E1,6.729769707E-2,-6.160132587E-2,-6.312902451E0,6.313561677E0
4.885655725E1,5.162350088E-2,-7.165110856E-2,-6.313209057E0,6.313826689E0
4.886651925E1,3.411747888E-2,-5.479969829E-2,-6.312090874E0,6.312420947E0
4.887648225E1,1.297702175E-2,-6.165746599E-2,-6.306805611E0,6.307120346E0
4.888644525E1,2.546485513E-3,-6.099513918E-2,-6.305232048E0,6.305527581E0
4.889640725E1,-1.890961430E-3,-5.855360255E-2,-6.308936119E0,6.309208116E0
4.890637025E1,-7.370415609E-3,-6.975858659E-2,-6.304479599E0,6.304869832E0
4.891633325E1,-2.693478577E-2,-6.126239523E-2,-6.305296421E0,6.305651554E0
4.892629525E1,-3.509338200E-2,-7.819902897E-2,-6.304314137E0,6.304896777E0
4.893625825E1,-4.838424176E-2,-8.672930300E-2,-6.303969383E0,6.304751620E0
4.894622125E1,-5.908615515E-2,-9.586793929E-2,-6.300363064E0,6.301369420E0
4.895618325E1,-7.659599930E-2,-1.127636805E-1,-6.300612926E0,6.302087420E0
4.896614625E1,-8.932564408E-2,-1.187525988E-1,-6.300459385E0,6.302211494E0
4.897610925E1,-9.946844727E-2,-1.401173025E-1,-6.298874378E0,6.301217760E0
4.898607125E1,-1.130969077E-1,-1.506983042E-1,-6.295331955E0,6.298150944E0
4.899603425E1,-1.295845658E-1,-1.572567970E-1,-6.296189308E0,6.299485825E0
4.900599604E1,-1.397304088E-1,-1.625969559E-1,-6.294025421E0,6.297675631E0
4.901595804E1,-1.519836932E-1,-1.569621712E-1,-6.292408943E0,6.296200956E0
4.902592104E1,-1.606219113E-1,-1.498563290E-1,-6.290537834E0,6.294372293E0
4.903588304E1,-1.787532568E-1,-1.308328509E-1,-6.288580894E0,6.292481198E0
4.904584604E1,-1.787010580E-1,-1.147596166E-1,-6.284599304E0,6.288186722E0
4.905580904E1,-1.761939526E-1,-9.540197998E-2,-6.287538052E0,6.290729735E0
4.906577104E1,-1.682603955E-1,-6.983084232E-2,-6.282996178E0,6.285636712E0
4.907573404E1,-1.567293406E-1,-4.989903048E-2,-6.283385754E0,6.285538205E0
4.908569704E1,-1.408254653E-1,-2.788081579E-2,-6.283589840E0,6.285229545E0
4.909565904E1,-1.293241829E-1,-1.246955059E-2,-6.283918858E0,6.285261844E0
4.910562204E1,-1.145042181E-1,2.731773537E-3,-6.280931950E0,6.281976189E0
4.911558504E1,-9.594641626E-2,2.294150740E-2,-6.282545567E0,6.283320048E0
4.912554704E1,-8.230277896E-2,3.231503814E-2,-6.284365654E0,6.284987644E0
4.913551004E1,-6.807208806E-2,5.021355301E-2,-6.282227993E0,6.282797447E0
4.914547304E1,-4.955832288E-2,5.857534707E-2,-6.280239105E0,6.280707788E0
4.915543504E1,-3.282109275E-2,7.762905210E-2,-6.280620098E0,6.281185582E0
4.916539804E1,-1.507618371E-2,9.283170849E-2,-6.279392242E0,6.280096492E0
4.917536004E1,5.404779222E-5,9.927775711E-2,-6.279267311E0,6.280052073E0
4.918532304E1,1.486015785E-2,1.118547991E-1,-6.281164169E0,6.282177619E0
4.919528604E1,4.708751664E-2,1.093465835E-1,-6.281767368E0,6.282895446E0
4.920524804E1,4.816023633E-2,1.162732020E-1,-6.279840469E0,6.281101431E0
4.921521104E1,6.325644255E-2,1.164774448E-1,-6.280309677E0,6.281708208E0
4.922517404E1,7.280760258E-2,1.048117355E-1,-6.282104492E0,6.283400616E0
4.923513604E1,8.182826638E-2,1.015654504E-1,-6.278145790E0,6.279500455E0
4.924509904E1,9.097862244E-2,9.968020022E-2,-6.280677795E0,6.282127571E0
4.925506204E1,9.763909876E-2,9.543266892E-2,-6.280014992E0,6.281498952E0
4.926502404E1,1.109756753E-1,8.688339591E-2,-6.278861523E0,6.280443165E0
4.927498704E1,1.226420254E-1,8.553873003E-2,-6.279410839E0,6.281190845E0
4.928495004E1,1.308589280E-1,7.863128930E-2,-6.280329704E0,6.282184981E0
4.929491204E1,1.416894495E-1,7.601831108E-2,-6.279726505E0,6.281784752E0
4.930487504E1,1.553599834E-1,6.867145002E-2,-6.279793739E0,6.282090568E0
4.931483704E1,1.661599278E-1,6.512796879E-2,-6.279772758E0,6.282308228E0
4.932480004E1,1.759872586E-1,5.724501982E-2,-6.281335831E0,6.284061451E0
4.933476304E1,1.846062988E-1,5.463105813E-2,-6.277201653E0,6.280153233E0
4.934472504E1,1.959915757E-1,4.067662731E-2,-6.278385162E0,6.281575243E0
4.935468804E1,2.074112296E-1,2.196436934E-2,-6.278154373E0,6.281617959E0
4.936465104E1,2.079270929E-1,-1.438690815E-3,-6.276367188E0,6.279810572E0
4.937461304E1,2.029421777E-1,-1.229298301E-2,-6.276639938E0,6.279931971E0
4.938457604E1,1.948120743E-1,-3.926894069E-2,-6.277608395E0,6.280753215E0
4.939453904E1,1.878897250E-1,-4.909564555E-2,-6.277270317E0,6.280273526E0
4.940450104E1,1.754562259E-1,-6.770022213E-2,-6.274868011E0,6.277685622E0
4.941446404E1,1.614234149E-1,-8.659917116E-2,-6.273332596E0,6.276006596E0
4.942442704E1,1.418132335E-1,-9.005862474E-2,-6.275110245E0,6.277358531E0
4.943438904E1,1.282036602E-1,-1.129398793E-1,-6.272998810E0,6.275325144E0
4.944435204E1,1.157696247E-1,-1.249616593E-1,-6.273094654E0,6.275407123E0
4.945431404E1,9.684477746E-2,-1.416967809E-1,-6.268887997E0,6.271237007E0
4.946427704E1,7.687426358E-2,-1.571582854E-1,-6.267195225E0,6.269636701E0
4.947424004E1,5.489828810E-2,-1.685064733E-1,-6.268831730E0,6.271336342E0
4.948420204E1,3.590675071E-2,-1.900296062E-1,-6.267603397E0,6.270586328E0
4.949416504E1,1.700551249E-2,-2.022374123E-1,-6.264153004E0,6.267439829E0
4.950412804E1,-9.104651399E-3,-2.125124186E-1,-6.263834000E0,6.267444519E0
4.951409004E1,-3.027927317E-2,-2.257702798E-1,-6.259526730E0,6.263670165E0
4.952405304E1,-5.052622408E-2,-2.376913875E-1,-6.258220673E0,6.262936698E0
4.953401604E1,-6.985065341E-2,-2.425624132E-1,-6.259469509E0,6.264556981E0
4.954397804E1,-8.858732879E-2,-2.322852761E-1,-6.257527351E0,6.262463790E0
4.955394104E1,-1.060094386E-1,-2.297560573E-1,-6.252626419E0,6.257744241E0
4.956390404E1,-1.203252599E-1,-2.174346745E-1,-6.252719879E0,6.257656262E0
4.957386604E1,-1.378075033E-1,-2.065345645E-1,-6.251047134E0,6.255976160E0
4.958382904E1,-1.430123895E-1,-1.966598332E-1,-6.247370720E0,6.252101130E0
4.959379204E1,-1.524942815E-1,-1.727208197E-1,-6.249097824E0,6.253343954E0
4.960375404E1,-1.582211405E-1,-1.621952057E-1,-6.247351646E0,6.251459334E0
4.961371704E1,-1.611668915E-1,-1.419492960E-1,-6.248074532E0,6.251764529E0
4.962367904E1,-1.657547206E-1,-1.236017123E-1,-6.247554302E0,6.250974866E0
4.963364204E1,-1.675236821E-1,-1.074558198E-1,-6.243891716E0,6.247062886E0
4.964360504E1,-1.702291816E-1,-7.931552827E-2,-6.242177486E0,6.245001897E0
4.965356704E1,-1.679946035E-1,-5.907320231E-2,-6.244053364E0,6.246592210E0
4.966353004E1,-1.703413874E-1,-3.486134112E-2,-6.241982937E0,6.244404094E0
4.967349304E1,-1.613876522E-1,-1.295933872E-2,-6.240780830E0,6.242880689E0
4.968345504E1,-1.587745547E-1,1.274922118E-2,-6.240085125E0,6.242117771E0
4.969341804E1,-1.509947777E-1,3.313254192E-2,-6.239335060E0,6.241249809E0
4.970338104E1,-1.419671923E-1,5.632042140E-2,-6.238767624E0,6.240636838E0
4.971334304E1,-1.347810924E-1,7.438096404E-2,-6.237663746E0,6.239563084E0
4.972330604E1,-1.248315349E-1,9.653659910E-2,-6.235917568E0,6.237913926E0
4.973326904E1,-1.172939762E-1,1.126849055E-1,-6.237305641E0,6.239426049E0
4.974323104E1,-1.038924158E-1,1.301269978E-1,-6.236322403E0,6.238545005E0
4.975319404E1,-9.345753491E-2,1.432122886E-1,-6.234878063E0,6.237222822E0
4.976315704E1,-7.948685437E-2,1.569403410E-1,-6.236261368E0,6.238742203E0
4.977311904E1,-6.735524535E-2,1.711868495E-1,-6.235643864E0,6.238356840E0
4.978308204E1,-5.299148336E-2,1.812996715E-1,-6.237015247E0,6.239874747E0
4.979304404E1,-4.023664817E-2,1.916738302E-1,-6.232276917E0,6.235353511E0
4.980300704E1,-2.476927266E-2,2.024742812E-1,-6.235390186E0,6.238725842E0
4.981297004E1,-1.136754360E-2,2.110186517E-1,-6.234175682E0,6.237756370E0
4.982293204E1,6.657262333E-3,2.166946530E-1,-6.234749794E0,6.238517924E0
4.983289504E1,2.041489445E-2,2.122986466E-1,-6.233120918E0,6.236768704E0
4.984285804E1,3.871480376E-2,2.162563652E-1,-6.233522415E0,6.237392673E0
4.985282004E1,5.987112597E-2,2.086444050E-1,-6.232364178E0,6.236143061E0
4.986278304E1,6.758470833E-2,2.048025280E-1,-6.234527588E0,6.238256648E0
4.987274604E1,8.224692196E-2,1.923090518E-1,-6.229126453E0,6.232636978E0
4.988270804E1,9.424232692E-2,1.781564802E-1,-6.232879639E0,6.236137421E0
4.989267104E1,1.069447100E-1,1.658513397E-1,-6.233556747E0,6.236679690E0
4.990263404E1,1.168442145E-1,1.501080692E-1,-6.233715057E0,6.236616745E0
4.991259604E1,1.270736903E-1,1.277179718E-1,-6.232649803E0,6.235253256E0
4.992255904E1,1.337803304E-1,1.054347754E-1,-6.235066891E0,6.237393109E0
4.993252104E1,1.422283202E-1,7.735329121E-2,-6.231774807E0,6.233877579E0
4.994248404E1,1.495874375E-1,5.391294137E-2,-6.232061386E0,6.234089519E0
4.995244704E1,1.593238711E-1,1.865807362E-2,-6.230770111E0,6.232834700E0
4.996240904E1,1.676867306E-1,-1.312675327E-2,-6.229903698E0,6.232173877E0
4.997237204E1,1.612243056E-1,-4.515104368E-2,-6.229707718E0,6.231957168E0
4.998233504E1,1.558156908E-1,-7.882191986E-2,-6.226717472E0,6.229165426E0
4.999229704E1,1.532586813E-1,-1.033226699E-1,-6.231458187E0,6.234198821E0
5.000226004E1,1.423088312E-1,-1.299497634E-1,-6.226635456E0,6.229616990E0
5.001222300E1,1.161721200E-1,-1.418598294E-1,-6.226123810E0,6.228823153E0
5.002218500E1,1.015915796E-1,-1.679015458E-1,-6.221197128E0,6.224291565E0
5.003214800E1,9.198502451E-2,-1.754052788E-1,-6.221103191E0,6.224255230E0
5.004211100E1,7.333038002E-2,-1.858382076E-1,-6.220828056E0,6.224035258E0
5.005207300E1,6.013904884E-2,-1.797837019E-1,-6.220276356E0,6.223164535E0
5.006203600E1,5.208964646E-2,-1.858511865E-1,-6.217093468E0,6.220088840E0
5.007199900E1,3.726278245E-2,-1.910860389E-1,-6.220193863E0,6.223239838E0
5.008196100E1,2.758591808E-2,-1.882236749E-1,-6.217690468E0,6.220599962E0
5.009192400E1,1.360110100E-2,-1.890015006E-1,-6.215050220E0,6.217938227E0
5.010188600E1,-4.780303221E-3,-1.886717975E-1,-6.214785576E0,6.217650654E0
5.011184900E1,-1.584617421E-2,-1.842484325E-1,-6.214887142E0,6.217637878E0
5.012181200E1,-2.639229223E-2,-1.811533123E-1,-6.209890842E0,6.212588619E0
5.013177400E1,-3.325847164E-2,-1.591975391E-1,-6.211896896E0,6.214025510E0
5.014173700E1,-4.576360807E-2,-1.441432238E-1,-6.209144592E0,6.210986085E0
5.015170000E1,-4.853612930E-2,-1.290708035E-1,-6.210472107E0,6.212002803E0
5.016166200E1,-5.516793579E-2,-1.099535599E-1,-6.207724094E0,6.208942883E0
5.017162500E1,-5.952238292E-2,-8.930122852E-2,-6.205224991E0,6.206152980E0
5.018158800E1,-6.383457780E-2,-6.795758754E-2,-6.206499100E0,6.207199382E0
5.019155000E1,-6.189241633E-2,-4.867821932E-2,-6.205564976E0,6.206064527E0
5.020151300E1,-6.419738382E-2,-3.044302016E-2,-6.204956055E0,6.205362820E0
5.021147600E1,-6.346348673E-2,-1.673980616E-2,-6.205581665E0,6.205928749E0
5.022143800E1,-6.311354786E-2,-4.108432680E-3,-6.201774597E0,6.202097093E0
5.023140100E1,-6.084907427E-2,1.242711581E-2,-6.203934193E0,6.204245039E0
5.024136300E1,-5.581410229E-2,2.016759291E-2,-6.204380035E0,6.204663856E0
5.025132600E1,-5.070526898E-2,3.409022838E-2,-6.205235004E0,6.205535805E0
5.026128900E1,-4.500477016E-2,4.396336526E-2,-6.206873894E0,6.207192742E0
5.027125100E1,-4.108512029E-2,5.063566938E-2,-6.205693245E0,6.206035821E0
5.028121400E1,-3.233636916E-2,5.580726266E-2,-6.203717709E0,6.204052990E0
5.029117700E1,-2.190423757E-2,6.194467098E-2,-6.204633713E0,6.204981583E0
5.030113900E1,3.395499662E-4,5.932252109E-2,-6.203920364E0,6.204203991E0
5.031110200E1,9.673116729E-3,5.975473672E-2,-6.203892231E0,6.204187538E0
5.032106500E1,2.102564089E-2,5.509340391E-2,-6.202908516E0,6.203188810E0
5.033102700E1,3.006778471E-2,5.362419784E-2,-6.203969002E0,6.204273608E0
5.034099000E1,3.825514391E-2,4.803129286E-2,-6.204930305E0,6.205234126E0
5.035095300E1,4.823657870E-2,4.371585324E-2,-6.203467846E0,6.203809407E0
5.036091500E1,5.801783875E-2,4.094243795E-2,-6.201698780E0,6.202105297E0
5.037087800E1,6.994204223E-2,3.364408389E-2,-6.205446243E0,6.205931589E0
5.038084100E1,7.593175769E-2,3.152820468E-2,-6.204598427E0,6.205143133E0
5.039080300E1,8.918206394E-2,2.735456079E-2,-6.202796936E0,6.203498331E0
5.040076600E1,9.565673769E-2,2.332573198E-2,-6.204032421E0,6.204813662E0
5.041072900E1,1.000662223E-1,2.035748959E-2,-6.203152657E0,6.203993114E0
5.042069100E1,1.057568714E-1,1.186759770E-2,-6.204416275E0,6.205328893E0
5.043065400E1,1.041267291E-1,-1.549802953E-3,-6.202462196E0,6.203336366E0
5.044061600E1,1.051536500E-1,-1.486001629E-2,-6.202178955E0,6.203088094E0
5.045057900E1,1.173848510E-1,-4.009563848E-2,-6.202232361E0,6.203472666E0
5.046054200E1,1.047404259E-1,-5.722295865E-2,-6.197656631E0,6.198805752E0
5.047050400E1,1.068240702E-1,-8.560295403E-2,-6.200794220E0,6.202305072E0
5.048046700E1,9.313382953E-2,-1.067005172E-1,-6.197975159E0,6.199593130E0
5.049043000E1,8.722435683E-2,-1.362661272E-1,-6.197975159E0,6.200086500E0
5.050039200E1,7.331200689E-2,-1.560842991E-1,-6.196590424E0,6.198989421E0
5.051035500E1,6.343985349E-2,-1.829601228E-1,-6.194490910E0,6.197516975E0
5.052031800E1,5.376859009E-2,-2.092689574E-1,-6.191386223E0,6.195155197E0
5.053028000E1,3.758402541E-2,-2.263170630E-1,-6.192061424E0,6.196309922E0
5.054024300E1,2.324290387E-2,-2.474425882E-1,-6.191785336E0,6.196771233E0
5.055020600E1,5.060442258E-3,-2.555166483E-1,-6.190011501E0,6.195285042E0
5.056016800E1,-1.261682156E-2,-2.722719312E-1,-6.188437462E0,6.194436973E0
5.057013100E1,-3.190344572E-2,-2.811096311E-1,-6.184340477E0,6.190808315E0
5.058009300E1,-6.027250737E-2,-2.734064460E-1,-6.182019234E0,6.188355651E0
5.059005600E1,-8.506378531E-2,-2.766816616E-1,-6.181187630E0,6.187961627E0
5.060001900E1,-9.348949045E-2,-2.640297711E-1,-6.179344177E0,6.185688843E0
5.060998100E1,-1.109209359E-1,-2.596150935E-1,-6.179779530E0,6.186224898E0
5.061994400E1,-1.244300902E-1,-2.456737161E-1,-6.176246643E0,6.182383118E0
5.062990700E1,-1.358873546E-1,-2.353729606E-1,-6.176676750E0,6.182653272E0
5.063986900E1,-1.457999051E-1,-2.170482874E-1,-6.175400734E0,6.180933732E0
5.064983200E1,-1.610500664E-1,-2.069464028E-1,-6.172860146E0,6.178427495E0
5.065979500E1,-1.818413585E-1,-1.936551034E-1,-6.170354366E0,6.176070076E0
5.066975700E1,-2.117204219E-1,-1.594505310E-1,-6.168502331E0,6.174193957E0
5.067972000E1,-2.160438001E-1,-1.435027272E-1,-6.167960167E0,6.173410773E0
5.068968300E1,-2.299803197E-1,-1.054944843E-1,-6.165557384E0,6.170746948E0
5.069964500E1,-2.373657972E-1,-7.616934925E-2,-6.167384148E0,6.172420232E0
5.070960800E1,-2.384217232E-1,-4.058091342E-2,-6.164573193E0,6.169315552E0
5.071957100E1,-2.362802774E-1,5.784723908E-3,-6.160659313E0,6.165191401E0
5.072953300E1,-2.275690883E-1,2.101443335E-2,-6.161908627E0,6.166145248E0
5.073949600E1,-2.172125876E-1,7.021420449E-2,-6.160762787E0,6.164990629E0
5.074945900E1,-2.074551880E-1,8.386994898E-2,-6.160864830E0,6.164927192E0
5.075942100E1,-1.919233650E-1,1.116738766E-1,-6.160270691E0,6.164271297E0
5.076938400E1,-1.745889485E-1,1.359574795E-1,-6.159277916E0,6.163251592E0
5.077934600E1,-1.597101390E-1,1.473667324E-1,-6.160796165E0,6.164627618E0
5.078930900E1,-1.470456570E-1,1.744228452E-1,-6.159838676E0,6.164061832E0
5.079927200E1,-1.288397610E-1,1.861660480E-1,-6.158926010E0,6.163085841E0
5.080923400E1,-1.136449054E-1,1.968611032E-1,-6.158814430E0,6.163007760E0
5.081919700E1,-9.832746536E-2,2.095057815E-1,-6.157829762E0,6.162177240E0
5.082916000E1,-8.040412515E-2,2.100955099E-1,-6.161157608E0,6.165263013E0
5.083912200E1,-4.918628559E-2,2.191451937E-1,-6.158061504E0,6.162155905E0
5.084908500E1,-3.959109634E-2,2.175999731E-1,-6.158862114E0,6.162832120E0
5.085904800E1,-2.318016440E-2,2.186604440E-1,-6.157825947E0,6.161750571E0
5.086901000E1,-8.920714259E-3,2.061455101E-1,-6.156598568E0,6.160055314E0
5.087897300E1,9.150697850E-3,2.000817657E-1,-6.156413078E0,6.159670319E0
5.088893600E1,2.409041859E-2,1.929508895E-1,-6.157008171E0,6.160077923E0
5.089889800E1,3.730475903E-2,1.805016845E-1,-6.159513474E0,6.162270583E0
5.090886100E1,5.397596955E-2,1.678957641E-1,-6.158192158E0,6.160716926E0
5.091882400E1,6.927769631E-2,1.531277448E-1,-6.160493374E0,6.162785581E0
5.092878600E1,8.423398435E-2,1.379725188E-1,-6.159357548E0,6.161478490E0
5.093874900E1,9.988138825E-2,1.283297390E-1,-6.160191059E0,6.162337113E0
5.094871100E1,1.134926379E-1,1.038130224E-1,-6.158883095E0,6.160803413E0
5.095867400E1,1.269983351E-1,8.973848075E-2,-6.160191536E0,6.162153952E0
5.096863700E1,1.430353522E-1,6.903309375E-2,-6.160041809E0,6.162088913E0
5.097859900E1,1.549665779E-1,5.054435879E-2,-6.156855583E0,6.159012912E0
5.098856200E1,1.687228829E-1,3.180216253E-2,-6.159536362E0,6.161928836E0
5.099852500E1,1.812503934E-1,1.218558475E-2,-6.158729553E0,6.161408110E0
5.100848717E1,1.917226315E-1,-1.008628123E-2,-6.160718441E0,6.163709193E0
5.101845017E1,2.001414299E-1,-3.157692775E-2,-6.160582066E0,6.163913131E0
5.102841317E1,2.068969756E-1,-4.838483036E-2,-6.160500050E0,6.164163229E0
5.103837517E1,2.148462385E-1,-7.537756115E-2,-6.157136917E0,6.161345283E0
5.104833817E1,2.168172449E-1,-9.699009359E-2,-6.158419132E0,6.162997891E0
5.105830117E1,2.121263593E-1,-1.336530298E-1,-6.156147480E0,6.161250889E0
5.106826317E1,2.054486722E-1,-1.487194151E-1,-6.155681133E0,6.160903898E0
5.107822617E1,1.888592988E-1,-1.835503727E-1,-6.157047749E0,6.162677628E0
5.108818917E1,1.802782416E-1,-1.920828968E-1,-6.153291702E0,6.158928061E0
5.109815117E1,1.656218022E-1,-2.126550078E-1,-6.151531219E0,6.157433644E0
5.110811417E1,1.498567611E-1,-2.263705879E-1,-6.149619102E0,6.155608483E0
5.111807617E1,1.321725845E-1,-2.262246460E-1,-6.150307178E0,6.155885442E0
5.112803917E1,1.086782739E-1,-2.320277840E-1,-6.150819778E0,6.156153978E0
5.113800217E1,1.047112271E-1,-2.361620665E-1,-6.149213314E0,6.154637385E0
5.114796417E1,9.197190404E-2,-2.250651121E-1,-6.145320892E0,6.150128617E0
5.115792717E1,7.993362099E-2,-2.242515087E-1,-6.145377159E0,6.149986874E0
5.116789017E1,7.150444388E-2,-2.154517472E-1,-6.145024300E0,6.149215884E0
5.117785217E1,6.137564406E-2,-2.146120518E-1,-6.143219948E0,6.147273919E0
5.118781517E1,5.397321656E-2,-2.037827224E-1,-6.144013405E0,6.147628911E0
5.119777817E1,4.093411192E-2,-1.868844330E-1,-6.142767906E0,6.145746410E0
5.120774017E1,2.705913223E-2,-1.727913618E-1,-6.140402317E0,6.142892614E0
5.121770317E1,1.513163280E-2,-1.589818001E-1,-6.138267994E0,6.140345116E0
5.122766617E1,2.623304492E-3,-1.472429037E-1,-6.138191700E0,6.139958037E0
5.123762817E1,-1.161555201E-2,-1.319108158E-1,-6.135984898E0,6.137413629E0
5.124759117E1,-2.510235272E-2,-1.192120314E-1,-6.137788773E0,6.138997691E0
5.125755417E1,-3.408865631E-2,-1.089106649E-1,-6.134913921E0,6.135975260E0
5.126751617E1,-3.999740630E-2,-9.302483499E-2,-6.134009361E0,6.134845088E0
5.127747917E1,-5.025137216E-2,-8.916299045E-2,-6.129503250E0,6.130357684E0
5.128744117E1,-5.610400066E-2,-6.838375330E-2,-6.132274151E0,6.132912054E0
